TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Cluster,Cluster_Optimized,PC1,PC2
-1.7309006740671746,-0.8432465016747744,-0.9025895691342695,-0.789556516776295,0.5420618467054193,1.2251663929124035,0.14655293829562557,-0.6652492472025083,-1.1908390308274295,-1.2251717650287601,1.4269685815223245,-1.3351096503515774,-0.560853018850291,-0.22433637083273406,-0.0016449630350419005,-0.7136116576819758,2.7616662734300945,2,0.9634132342564516,1.8906614353409348
-1.729520110863881,1.4245031976624167,0.16165435299441816,-0.09033202821950938,0.5420618467054193,-0.49291082639897754,-1.442509245112002,-1.2777257731836333,0.08121170313930119,-1.2251717650287601,1.3147342862076958,-1.3351096503515774,0.2954954955545339,-0.22433637083273406,2.2061692599738687,0.129636066194693,2.7616662734300945,2,2.095528748007783,2.645822945275685
-1.728139547660587,-1.5991630681205047,-0.5728693756706804,0.025287769100903995,0.5420618467054193,0.16159478095773902,-0.5395183535883026,0.25935473913438184,-1.39711752822744,1.2444805694411998,-1.4350059490007054,1.3193682997263587,-0.9176648998523014,-0.22433637083273406,-1.0204000552452877,-1.3339318223728587,1.905917453747088,1,-1.995801457022747,-1.1806468060060236
-1.7267589844572935,-1.2492016947659998,-0.4018086585448738,-0.5982332807341825,0.5420618467054193,0.9797267901536347,-0.7766165206364248,0.006119252430647577,-1.6377757751941189,1.2444805694411998,-1.042185915399505,1.3193682997263587,-1.3601116322947941,-0.22433637083273406,0.8810134611971334,-0.1514465084308632,1.905917453747088,1,-0.7612640326003324,-0.6015630138414695
-1.7253784212539998,1.1165371891104525,-0.9044703260310314,0.9653868354085509,-1.8447785038958397,-1.6382956392732315,-0.1914380657942508,1.1898479228364751,1.4220219362393687,1.2444805694411998,-1.042185915399505,1.3193682997263587,1.1090265842391174,-0.22433637083273406,0.5900171785234737,-1.5762443867052347,1.905917453747088,1,-0.48889487516278857,-2.0169150436471606
-1.723997858050706,0.9905510947028308,-0.6731960013823286,-0.8514956939122308,0.5420618467054193,0.5706607855556869,1.1403473831569038,-1.407288115218102,0.149971202272638,-1.2251717650287601,-1.4911230966580196,1.3193682997263587,0.7379422279970267,-0.22433637083273406,-1.1073853873780604,-1.6053218944251197,1.905917453747088,1,-1.880141319541309,-0.7791347388001538
-1.722617294847412,-0.3463013515113776,-0.9231897345191158,-1.305716326242426,-1.8447785038958397,1.4706059956711721,-0.5092505024757763,-1.1010498522275396,-1.053320032560756,-1.2251717650287601,-0.4248972911690477,-1.3351096503515774,0.26695054507437305,-0.22433637083273406,2.0932596586907732,0.4591811536867245,1.050168634064081,0,2.1683776125839307,-0.17823635439843483
-1.7212367316441184,-1.2562009222330899,-0.44024662762244726,-0.5720811837212318,-1.8447785038958397,-0.411097625479388,0.741820676841975,1.6020917384006936,-1.0189402829940877,0.009654402206219822,1.2586171385503815,0.4345423163670466,2.436366781566596,-0.22433637083273406,-0.5929955946126318,0.8953437694850014,2.7616662734300945,2,-0.23795571604612314,-0.06339561966255092
-1.719856168440825,-0.7942519094051438,-0.6318193496535645,-0.958856934281186,-1.8447785038958397,-0.8201636300773358,1.685168703182376,0.41836306799486617,-0.5032440394940616,0.009654402206219822,0.36074277603335264,-0.4502836669922654,-0.4894906426498889,-0.22433637083273406,1.0153406503491251,1.0795013183776072,1.050168634064081,0,1.797159764264027,-1.5054520541748184
-1.718475605237531,0.93455727496611,1.453851888375963,-0.8859063478766395,0.5420618467054193,0.40703438371650774,-0.7160808184113724,0.553814607394538,-1.4658770273607769,-1.2251717650287601,0.5852113666626098,-1.3351096503515774,-0.0042264844871548355,-0.22433637083273406,-1.0460536681826749,-1.6440919047183,2.7616662734300945,2,-0.23500245052748286,1.6238017858475617
